㍨	16点	U+3368 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR SIXTEEN) -> U+0031 (DIGIT ONE) U+0036 (DIGIT SIX) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍩	17点	U+3369 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR SEVENTEEN) -> U+0031 (DIGIT ONE) U+0037 (DIGIT SEVEN) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍪	18点	U+336A (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR EIGHTEEN) -> U+0031 (DIGIT ONE) U+0038 (DIGIT EIGHT) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍫	19点	U+336B (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR NINETEEN) -> U+0031 (DIGIT ONE) U+0039 (DIGIT NINE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍬	20点	U+336C (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWENTY) -> U+0032 (DIGIT TWO) U+0030 (DIGIT ZERO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍭	21点	U+336D (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWENTY-ONE) -> U+0032 (DIGIT TWO) U+0031 (DIGIT ONE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍮	22点	U+336E (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWENTY-TWO) -> U+0032 (DIGIT TWO) U+0032 (DIGIT TWO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍯	23点	U+336F (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWENTY-THREE) -> U+0032 (DIGIT TWO) U+0033 (DIGIT THREE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍰	24点	U+3370 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWENTY-FOUR) -> U+0032 (DIGIT TWO) U+0034 (DIGIT FOUR) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍱	hPa	U+3371 (SQUARE HPA) -> U+0068 (LATIN SMALL LETTER H) U+0050 (LATIN CAPITAL LETTER P) U+0061 (LATIN SMALL LETTER A)
